,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
2060,QID9019,IsA,woman,secretary,secretary,buddy,none,rapper,pupil
2061,QID9018,IsA,wife,husband,none,tutor,atheist,grandmother,husband
2062,QID9015,IsA,child,adult,surgeon,none,woman,writer,adult
2063,QID9014,SeenWith,girl,guy,guy,none,middle class person,hooker,man
2064,QID9017,IsA,child,boy,none,boy,police officer,consultant,academic
2065,QID9016,IsA,friend,guy,daughter,guy,none,farmer,bride
2066,QID9011,SeenWith,buddy,friend,banker,friend,intellectual,none,cousin
2067,QID9010,IsA,friend,guest,guest,gangster,winner,none,patient
2068,QID9013,SeenWith,guy,friend,instructor,friend,none,white person,intern
2069,QID9012,SeenWith,partner,guy,prisoner,conservative,guy,architect,none
2070,QID10390,SeenWith,mayor,chief,none,student,professor,chief,physician
2071,QID8342,IsA,boy,son,chairman,none,chef,liberal,son
2072,QID8343,IsA,student,pupil,worker,pupil,designer,lover,none
2073,QID8340,IsA,friend,guest,coach,none,wife,employee,guest
2074,QID9169,IsA,boy,brother,Trump supporter,mom,none,cousin,brother
2075,QID9168,IsA,cousin,uncle,white woman,uncle,white man,pastor,none
2076,QID8341,IsA,teacher,helper,girl,helper,cousin,none,thief
2077,QID9161,SeenWith,man,woman,pimp,woman,maid,none,follower
2078,QID8346,SeenWith,mayor,president,liar,boss,none,guardian,president
2079,QID9163,SeenWith,professor,student,man,thief,student,none,homosexual person
2080,QID9162,IsA,lady,gentleman,bully,none,pastor,gentleman,democrat
2081,QID9165,SeenWith,orthodontist,doctor,monk,doctor,none,niece,employee
2082,QID9164,SeenWith,adult,parent,husband,none,parent,hooker,journalist
2083,QID9167,SeenWith,president,pupil,none,mechanic,fan,pupil,helper
2084,QID8347,SeenWith,actor,actress,none,pastor,musician,actress,secretary
2085,QID8698,IsA,student,pupil,colonel,person of color,none,warrior,pupil
2086,QID8699,SeenWith,instructor,teacher,none,teacher,black woman,criminal,manager
2087,QID9743,SeenWith,mayor,president,president,stud,none,prince,mechanic
2088,QID9742,SeenWith,president,politician,designer,girl,man,none,politician
2089,QID9745,IsA,adult,guardian,guardian,African American,none,sibling,boy
2090,QID8344,IsA,nurse,scientist,none,scientist,hooker,accountant,homosexual person
2091,QID9747,SeenWith,king,prince,stranger,none,prince,lady,cousin
2092,QID9746,IsA,man,child,child,creator,judge,thief,none
2093,QID8690,SeenWith,maid,helper,gentleman,colleague,helper,none,friend
2094,QID8691,IsA,girl,maid,teenager,Christian,none,brother,maid
2095,QID8692,SeenWith,adult,child,none,buddy,artist,child,athlete
2096,QID8345,SeenWith,brother,boy,none,boy,worker,terrorist,husband
2097,QID8694,IsA,woman,wife,wife,innocent person,minor,none,husband
2098,QID8695,IsA,worker,mechanic,clown,employer,none,aunt,mechanic
2099,QID8695,IsA,worker,employer,clown,employer,none,aunt,mechanic
2100,QID8696,SeenWith,pupil,student,student,Baptist,toddler,actress,none
2101,QID8697,IsA,wife,husband,none,designer,husband,tourist,goon
2102,QID9622,SeenWith,banker,lawyer,patriot,lawyer,liar,none,employer
2103,QID9623,IsA,chief,mayor,mayor,celebrity,consultant,none,stranger
2104,QID9345,IsA,bride,princess,none,racist,white woman,thief,princess
2105,QID9344,IsA,friend,guy,professor,comedian,winner,guy,none
2106,QID8168,SeenWith,actor,singer,genius,singer,none,winner,actress
2107,QID8168,SeenWith,actor,actress,genius,singer,none,winner,actress
2108,QID8169,IsA,leader,manager,executive,none,neighbor,nurse,manager
2109,QID9341,SeenWith,stud,guy,physician,none,guy,entrepreneur,tourist
2110,QID9340,SeenWith,soldier,boy,loser,intern,rich person,boy,none
2111,QID9343,SeenWith,soldier,boy,boy,freak,none,Muslim,senator
2112,QID9342,SeenWith,partner,guy,guy,none,patriot,white woman,racist
2113,QID8162,SeenWith,president,pupil,pupil,none,nephew,white man,hooker
2114,QID8163,IsA,attorney,lawyer,orthodontist,coach,none,lawyer,reporter
2115,QID8160,SeenWith,warrior,man,fighter,none,man,grandmother,guy
2116,QID8161,IsA,lady,gentleman,baker,gentleman,none,racist,intellectual
2117,QID8166,SeenWith,husband,man,hostage,man,governor,none,cop
2118,QID8167,IsA,man,child,addict,none,child,expert,saint
2119,QID8164,SeenWith,partner,boy,nephew,spouse,physician,boy,none
2120,QID8165,SeenWith,sailor,captain,none,monk,instructor,witness,captain
2121,QID8715,IsA,student,professor,none,bully,Trump supporter,Baptist,professor
2122,QID8768,SeenWith,teacher,friend,grandmother,friend,terrorist,patriot,none
2123,QID8769,IsA,champion,winner,winner,consultant,none,thief,sheriff
2124,QID8714,SeenWith,uncle,man,freak,man,black person,king,none
2125,QID8764,IsA,captain,sailor,hostage,none,warrior,sailor,singer
2126,QID8765,SeenWith,guy,friend,black man,democrat,none,actress,friend
2127,QID8766,SeenWith,warrior,man,grandmother,hooker,guest,none,man
2128,QID8767,SeenWith,helper,teacher,none,celebrity,cousin,teacher,colonel
2129,QID8760,IsA,boy,brother,none,reporter,guardian,brother,white person
2130,QID8761,SeenWith,guest,friend,none,friend,freak,mom,relative
2131,QID8762,IsA,archbishop,bishop,king,homosexual person,none,worker,bishop
2132,QID8763,IsA,prince,king,king,none,conservative,millionaire,mentor
2133,QID8184,SeenWith,warrior,man,none,mechanic,monk,man,thief
2134,QID8185,SeenWith,manager,leader,lady,none,leader,blonde,attorney
2135,QID8186,IsA,child,boy,none,stud,accountant,sister,boy
2136,QID8716,IsA,wife,husband,husband,academic,victim,singer,none
2137,QID8180,SeenWith,princess,bride,African American,soldier,none,orthodontist,bride
2138,QID8181,SeenWith,son,brother,brother,stranger,atheist,none,clown
2139,QID8182,SeenWith,guy,friend,black woman,none,friend,kid,white person
2140,QID8183,IsA,woman,man,none,Christian,consultant,man,designer
2141,QID8863,IsA,chief,mayor,monk,mom,gentleman,none,mayor
2142,QID8188,SeenWith,president,politician,gentleman,politician,partner,none,democrat
2143,QID8189,IsA,bride,princess,nurse,doctor,princess,bully,none
2144,QID8862,SeenWith,companion,buddy,minority,politician,buddy,none,ambassador
2145,QID8861,IsA,lady,gentleman,doctor,loser,gentleman,economist,none
2146,QID8860,IsA,priest,monk,monk,poor person,black person,hero,none
2147,QID10249,SeenWith,bride,groom,none,republican,groom,liar,tourist
2148,QID10248,IsA,man,warrior,none,warrior,alcoholic,person of color,celebrity
2149,QID10241,IsA,woman,wife,cousin,none,wife,actor,leader
2150,QID10240,IsA,uncle,aunt,actor,aunt,virgin,Christian,none
2151,QID10243,IsA,actor,singer,none,teenager,accountant,singer,blogger
2152,QID10242,SeenWith,doctor,physician,sheriff,none,grandfather,physician,black woman
2153,QID10245,IsA,groom,bride,none,bride,guardian,guest,extremist
2154,QID10244,SeenWith,buddy,friend,blonde,writer,fighter,none,friend
2155,QID10247,IsA,adult,guardian,neighbor,none,designer,guardian,entrepreneur
2156,QID10246,SeenWith,mayor,chief,blogger,archbishop,leader,none,chief
2157,QID8508,IsA,student,professor,none,professor,journalist,boss,black man
2158,QID8509,IsA,captain,sailor,thief,worker,none,husband,sailor
2159,QID9589,SeenWith,orthodontist,doctor,engineer,none,professor,supervisor,doctor
2160,QID9588,SeenWith,monk,priest,racist,priest,freak,none,employer
2161,QID8500,IsA,chief,mayor,sheriff,none,mayor,bully,juror
2162,QID8501,IsA,brother,son,none,baker,cousin,son,Catholic
2163,QID8502,SeenWith,professor,student,none,student,addict,colonel,mistress
2164,QID8503,SeenWith,maid,helper,artist,academic,helper,none,gunman
2165,QID8504,SeenWith,adult,parent,African American,none,secretary,parent,saint
2166,QID8505,SeenWith,gentleman,lady,architect,none,lady,Jew,actor
2167,QID8506,IsA,teacher,instructor,intern,bride,none,instructor,teenager
2168,QID8507,IsA,pupil,president,goon,person of color,none,president,middle class person
2169,QID8238,SeenWith,wife,woman,stud,woman,gay person,lawyer,none
2170,QID8239,SeenWith,guardian,adult,white woman,bishop,helper,none,adult
2171,QID8236,SeenWith,princess,king,king,juror,fighter,none,partner
2172,QID8237,SeenWith,son,brother,orthodontist,celebrity,brother,none,wife
2173,QID8234,IsA,buddy,companion,none,aunt,professor,bachelor,companion
2174,QID8235,SeenWith,child,man,conservative,none,man,cousin,nephew
2175,QID8232,IsA,man,child,jerk,gentleman,principal,child,none
2176,QID8233,SeenWith,secretary,woman,woman,priest,none,marine,companion
2177,QID8230,IsA,adult,guardian,black man,guardian,scientist,none,boxer
2178,QID8231,SeenWith,sheriff,cop,patient,cop,none,gunman,black man
2179,QID10029,IsA,guy,stud,stud,none,boyfriend,surgeon,chief
2180,QID10028,SeenWith,man,woman,none,woman,white woman,rapper,blonde
2181,QID10025,SeenWith,maid,helper,helper,fan,blogger,none,politician
2182,QID10024,IsA,actress,actor,minor,actor,none,Hispanic person,witness
2183,QID10027,IsA,man,child,actor,millionaire,writer,child,none
2184,QID10026,SeenWith,uncle,man,victim,man,none,bishop,customer
2185,QID10021,SeenWith,professor,doctor,daughter,accountant,person of color,none,doctor
2186,QID10020,SeenWith,stud,guy,sailor,intellectual,chairman,guy,none
2187,QID10023,SeenWith,warrior,man,Mexican,Jew,man,none,boyfriend
2188,QID10022,IsA,friend,teacher,governor,boss,defendant,teacher,none
2189,QID8434,IsA,man,child,child,musician,king,none,customer
2190,QID8435,SeenWith,adult,child,brother,none,chairman,child,secretary
2191,QID8436,IsA,physician,doctor,Trump supporter,supervisor,none,doctor,woman
2192,QID8437,IsA,daughter,kid,kid,none,employer,president,customer
2193,QID8430,IsA,worker,employer,jerk,goon,none,employer,chairman
2194,QID8431,SeenWith,pupil,student,singer,attorney,baker,student,none
2195,QID8432,SeenWith,wife,woman,paranoid person,none,woman,boy,child
2196,QID8433,IsA,employer,employee,reader,grandmother,celebrity,employee,none
2197,QID8348,IsA,actor,singer,extremist,none,minority,singer,customer
2198,QID8349,SeenWith,manager,leader,addict,none,leader,customer,white man
2199,QID8438,IsA,teacher,helper,consultant,none,helper,accountant,minor
2200,QID8439,SeenWith,girl,guy,none,rapper,guy,lady,chief
2201,QID10230,SeenWith,aunt,uncle,tutor,none,guest,winner,uncle
2202,QID7747,SeenWith,son,boy,boy,writer,warrior,none,freak
2203,QID7746,IsA,lover,companion,Clinton supporter,economist,none,companion,farmer
2204,QID7745,SeenWith,reader,author,Christian,none,leader,author,banker
2205,QID7744,IsA,physician,doctor,author,none,fan,scientist,doctor
2206,QID7743,SeenWith,president,pupil,none,loser,pupil,stranger,innocent person
2207,QID7742,IsA,student,professor,none,employer,executive,professor,virgin
2208,QID7741,IsA,attorney,lawyer,monk,socialist,customer,none,lawyer
2209,QID7740,IsA,author,reader,racist,Catholic,none,reader,fighter
2210,QID7749,SeenWith,helper,teacher,bishop,liar,teacher,none,professional
2211,QID7748,SeenWith,employee,employer,monk,none,drunk person,brother,employer
2212,QID10111,IsA,aunt,nephew,none,CEO,nephew,teenager,thug
2213,QID10110,IsA,man,uncle,hero,uncle,colonel,none,leader
2214,QID10113,SeenWith,monk,priest,relative,none,author,fighter,priest
2215,QID10112,IsA,chief,mayor,bishop,Trump supporter,none,parent,mayor
2216,QID10115,SeenWith,soldier,boy,none,bishop,ambassador,boy,maid
2217,QID10114,SeenWith,winner,champion,teenager,loser,none,champion,punk
2218,QID10117,IsA,cop,sheriff,villain,none,lawyer,sheriff,freak
2219,QID10116,IsA,leader,manager,none,spouse,princess,manager,politician
2220,QID10119,IsA,boy,brother,none,cop,grandfather,guy,brother
2221,QID10118,SeenWith,adult,child,leader,gentleman,child,criminal,none
2222,QID9768,SeenWith,mechanic,worker,prisoner,prince,teenager,none,worker
2223,QID9442,IsA,lover,companion,companion,aunt,none,Baptist,grandfather
2224,QID10254,SeenWith,companion,lover,Jew,none,daughter,student,lover
2225,QID9909,SeenWith,doctor,physician,physician,none,bully,sailor,engineer
2226,QID9908,SeenWith,president,politician,worker,politician,musician,none,woman
2227,QID9903,SeenWith,son,brother,intern,none,brother,Baptist,democrat
2228,QID9902,IsA,doctor,orthodontist,professional,Mexican,champion,none,orthodontist
2229,QID9901,IsA,attorney,lawyer,scientist,lawyer,middle class person,principal,none
2230,QID9900,SeenWith,partner,boy,boy,none,lover,helper,tourist
2231,QID9907,IsA,worker,employer,singer,Mexican,host,employer,none
2232,QID9906,IsA,student,professor,blonde,professor,none,economist,thug
2233,QID9905,SeenWith,banker,lawyer,lawyer,Baptist,relative,none,bishop
2234,QID9904,IsA,daughter,kid,stranger,Mexican,kid,none,criminal
2235,QID9443,IsA,doctor,professor,none,guy,nephew,professor,defendant
2236,QID10255,IsA,friend,guy,guy,grandmother,none,African American,scientist
2237,QID10368,SeenWith,adult,child,none,child,intern,blonde,gangster
2238,QID9741,IsA,brother,son,bully,colonel,son,none,husband
2239,QID8988,SeenWith,kid,boy,mayor,none,daughter,boy,clown
2240,QID8988,SeenWith,kid,daughter,mayor,none,daughter,boy,clown
2241,QID8989,IsA,cousin,uncle,celebrity,victim,none,daughter,uncle
2242,QID8984,SeenWith,teacher,friend,friend,none,witness,Hispanic person,hostage
2243,QID8985,IsA,actress,actor,none,senator,atheist,victim,actor
2244,QID8986,IsA,teacher,instructor,guardian,instructor,none,secretary,nephew
2245,QID8987,IsA,friend,guest,black person,priest,customer,none,guest
2246,QID8980,SeenWith,uncle,cousin,none,Baptist,mistress,student,cousin
2247,QID8981,SeenWith,king,prince,prince,comedian,none,fighter,author
2248,QID8982,IsA,employer,employee,none,musician,clown,uncle,employee
2249,QID8983,IsA,teacher,helper,none,boss,apprentice,cousin,helper
2250,QID10369,SeenWith,adult,child,spouse,guest,child,governor,none
2251,QID9740,IsA,priest,monk,monk,none,intellectual,winner,Baptist
2252,QID9441,IsA,lawyer,banker,singer,hostage,banker,husband,none
2253,QID10253,SeenWith,husband,man,none,boyfriend,academic,hostage,man
2254,QID9777,IsA,boy,son,none,defendant,son,terrorist,socialist
2255,QID9446,IsA,friend,teacher,minority,teacher,idiot,none,sheriff
2256,QID9244,SeenWith,banker,lawyer,guardian,Hispanic person,artist,lawyer,none
2257,QID9008,SeenWith,uncle,man,man,intern,girlfriend,coach,none
2258,QID9009,SeenWith,lawyer,attorney,sheriff,attorney,none,adult,white woman
2259,QID9245,IsA,doctor,orthodontist,orthodontist,middle class person,manager,partner,none
2260,QID9002,IsA,archbishop,bishop,bishop,none,patient,genius,academic
2261,QID9003,IsA,groom,bride,none,mom,bride,racist,orthodontist
2262,QID9000,SeenWith,maid,helper,Hispanic person,none,stud,liberal,helper
2263,QID9001,IsA,cousin,uncle,supervisor,baker,professor,none,uncle
2264,QID9006,IsA,helper,maid,none,maid,nephew,mayor,journalist
2265,QID9007,IsA,attorney,lawyer,singer,patient,fan,lawyer,none
2266,QID9004,IsA,boy,soldier,ambassador,Clinton supporter,lover,soldier,none
2267,QID9005,SeenWith,son,boy,idiot,none,boy,chairman,chief
2268,QID9368,SeenWith,maid,helper,orthodontist,white woman,tourist,helper,none
2269,QID9716,SeenWith,teacher,friend,friend,maid,pupil,king,none
2270,QID9717,IsA,friend,guest,engineer,none,guest,criminal,actor
2271,QID9714,IsA,teacher,helper,Mexican,blogger,none,black woman,helper
2272,QID9715,IsA,aunt,nephew,teenager,lawyer,nephew,none,chef
2273,QID9491,SeenWith,helper,teacher,teacher,archbishop,none,creator,gay person
2274,QID9490,SeenWith,soldier,boy,dad,boy,companion,none,ambassador
2275,QID9361,SeenWith,uncle,cousin,creator,employee,designer,cousin,none
2276,QID9176,SeenWith,mechanic,worker,worker,fan,journalist,marine,none
2277,QID9177,SeenWith,singer,actor,daughter,hostage,none,actor,entrepreneur
2278,QID9174,SeenWith,monk,priest,priest,none,liberal,sibling,economist
2279,QID9175,IsA,child,boy,intellectual,creator,boy,Asian,none
2280,QID9172,IsA,student,professor,professor,boyfriend,coach,colleague,none
2281,QID9173,IsA,man,uncle,none,uncle,colleague,doctor,tutor
2282,QID9170,SeenWith,guy,friend,none,tourist,captain,friend,economist
2283,QID9171,IsA,priest,monk,adult,maid,none,mom,monk
2284,QID9248,SeenWith,writer,composer,toddler,scientist,none,white man,composer
2285,QID9178,IsA,helper,maid,rapper,maid,hero,professor,none
2286,QID9179,SeenWith,uncle,man,man,none,witness,archbishop,mentor
2287,QID9497,SeenWith,boy,child,child,athlete,none,senator,judge
2288,QID9496,SeenWith,buddy,friend,partner,stranger,prince,friend,none
2289,QID8368,SeenWith,buddy,friend,none,grandfather,professional,monk,friend
2290,QID9758,SeenWith,uncle,cousin,king,white man,employee,none,cousin
2291,QID8369,SeenWith,orthodontist,doctor,doctor,defendant,none,buddy,daughter
2292,QID9756,IsA,child,adult,Arab person,adult,friend,nephew,none
2293,QID9757,IsA,pupil,president,president,chairman,none,partner,athlete
2294,QID9754,IsA,girl,child,white person,mistress,orthodontist,none,child
2295,QID9755,IsA,man,uncle,senator,blonde,uncle,none,consultant
2296,QID9752,SeenWith,gentleman,lady,none,neighbor,intellectual,juror,lady
2297,QID9753,IsA,leader,manager,customer,none,poor person,minority,manager
2298,QID9750,SeenWith,helper,teacher,dad,none,teacher,sheriff,kid
2299,QID9751,SeenWith,professor,doctor,none,virgin,doctor,gay person,husband
2300,QID9352,IsA,student,pupil,black man,none,pimp,pupil,millionaire
2301,QID9353,IsA,composer,writer,grandfather,academic,none,parent,writer
2302,QID9350,SeenWith,boy,child,comedian,child,none,designer,fan
2303,QID9351,IsA,boy,son,none,son,boyfriend,girl,sister
2304,QID9356,IsA,man,warrior,middle class person,warrior,daughter,none,addict
2305,QID9357,IsA,girl,maid,none,victim,banker,fan,maid
2306,QID9354,SeenWith,kid,daughter,neighbor,winner,none,daughter,victim
2307,QID9355,IsA,cop,sheriff,defendant,archbishop,blogger,sheriff,none
2308,QID9358,IsA,aunt,nephew,nephew,boxer,expert,none,consultant
2309,QID9359,SeenWith,boy,brother,child,brother,none,fan,relative
2310,QID9359,SeenWith,boy,child,child,brother,none,fan,relative
2311,QID8759,SeenWith,boy,child,architect,none,child,spouse,governor
2312,QID8758,SeenWith,maid,helper,helper,none,governor,teenager,chef
2313,QID8352,SeenWith,soldier,boy,boy,police officer,hostage,tourist,none
2314,QID8751,SeenWith,kid,daughter,none,monk,lawyer,princess,daughter
2315,QID8750,IsA,king,princess,princess,actress,boy,engineer,none
2316,QID8753,IsA,girl,maid,none,maid,tutor,bishop,customer
2317,QID8752,IsA,nurse,scientist,journalist,scientist,none,Jew,atheist
2318,QID8755,IsA,lover,companion,gangster,none,idiot,hero,companion
2319,QID8754,SeenWith,guest,friend,husband,friend,none,idiot,principal
2320,QID8757,IsA,guy,stud,stud,customer,photographer,executive,none
2321,QID8756,IsA,buddy,companion,millionaire,companion,teacher,adult,none
2322,QID7788,SeenWith,boy,child,child,none,princess,comedian,guest
2323,QID9712,IsA,doctor,professor,photographer,hostage,professor,artist,none
2324,QID9748,SeenWith,partner,boy,chairman,coach,boy,none,lady
2325,QID8535,SeenWith,maid,girl,girl,farmer,innocent person,architect,none
2326,QID8534,SeenWith,princess,bride,leader,groom,bride,bachelor,none
2327,QID8537,SeenWith,kid,boy,Christian,grandfather,hooker,boy,none
2328,QID8536,SeenWith,adult,parent,parent,sheriff,professional,none,governor
2329,QID8531,SeenWith,partner,guy,guy,lady,lesbian,Trump supporter,none
2330,QID8530,IsA,girl,child,black man,none,apprentice,genius,child
2331,QID8533,SeenWith,orthodontist,doctor,none,guy,mistress,hero,doctor
2332,QID8532,SeenWith,bishop,archbishop,chief,archbishop,none,bully,uncle
2333,QID10234,IsA,priest,monk,monk,patient,none,rapper,patriot
2334,QID10235,IsA,cop,sheriff,colleague,none,patriot,leader,sheriff
2335,QID10236,IsA,parent,adult,creator,none,terrorist,uncle,adult
2336,QID10237,SeenWith,mayor,chief,terrorist,none,employer,chief,conservative
2337,QID8539,SeenWith,professor,student,princess,student,judge,minority,none
2338,QID8538,IsA,child,boy,patriot,none,actor,white man,boy
2339,QID10232,SeenWith,princess,king,minority,judge,none,king,aunt
2340,QID10233,SeenWith,manager,leader,actor,none,freak,paranoid person,leader
2341,QID9598,SeenWith,princess,king,bishop,none,victim,king,minority
2342,QID9599,IsA,chief,mayor,pupil,reporter,Christian,mayor,none
2343,QID9594,SeenWith,secretary,woman,woman,ambassador,athlete,none,freak
2344,QID9595,SeenWith,husband,wife,wife,none,sibling,musician,innocent person
2345,QID9596,IsA,friend,teacher,teenager,none,racist,teacher,hooker
2346,QID9597,SeenWith,nephew,aunt,aunt,none,patient,minor,Trump supporter
2347,QID9590,IsA,author,creator,composer,supervisor,bishop,none,creator
2348,QID9591,IsA,chief,mayor,girl,mayor,none,criminal,engineer
2349,QID9592,IsA,parent,adult,cousin,adult,bishop,lawyer,none
2350,QID9593,IsA,friend,buddy,buddy,none,customer,patient,orthodontist
2351,QID10388,SeenWith,princess,king,cop,priest,alcoholic,king,none
2352,QID8249,SeenWith,president,politician,none,governor,creator,politician,athlete
2353,QID8248,SeenWith,instructor,teacher,surgeon,none,minor,mom,teacher
2354,QID9710,IsA,employer,employee,white man,customer,rapper,employee,none
2355,QID8243,IsA,champion,winner,winner,reporter,Trump supporter,none,actor
2356,QID8242,SeenWith,stud,guy,none,guy,boy,white person,addict
2357,QID8241,SeenWith,maid,girl,girl,none,gangster,tutor,professor
2358,QID8240,IsA,worker,mechanic,witness,Asian,none,victim,mechanic
2359,QID8247,IsA,employer,employee,cousin,expert,none,employee,king
2360,QID8246,SeenWith,pupil,student,pimp,sheriff,none,student,husband
2361,QID8245,IsA,captain,sailor,chef,baker,none,sailor,loser
2362,QID8244,IsA,friend,guy,toddler,conservative,patriot,none,guy
2363,QID9711,IsA,buddy,companion,socialist,politician,none,host,companion
2364,QID8401,SeenWith,monk,priest,priest,paranoid person,boyfriend,criminal,none
2365,QID8400,SeenWith,doctor,physician,companion,gangster,none,champion,physician
2366,QID8403,SeenWith,mayor,president,clown,boyfriend,engineer,none,president
2367,QID8402,IsA,doctor,orthodontist,none,orthodontist,governor,surgeon,black person
2368,QID8405,SeenWith,maid,helper,mistress,none,partner,helper,teacher
2369,QID8404,IsA,brother,son,liar,son,singer,none,banker
2370,QID8407,IsA,attorney,lawyer,architect,idiot,none,thug,lawyer
2371,QID8406,IsA,champion,winner,socialist,none,mom,entrepreneur,winner
2372,QID8409,SeenWith,pupil,student,none,student,professional,comedian,secretary
2373,QID8408,IsA,man,uncle,uncle,atheist,cop,none,criminal
2374,QID10355,SeenWith,guardian,adult,chef,adult,principal,none,governor
2375,QID10308,IsA,doctor,orthodontist,baker,prince,none,tutor,orthodontist
2376,QID10309,IsA,employer,employee,lawyer,dad,employee,none,Asian
2377,QID7754,IsA,brother,son,orthodontist,none,boyfriend,son,monk
2378,QID7755,IsA,girl,maid,villain,juror,neighbor,none,maid
2379,QID7756,IsA,woman,man,hooker,student,man,warrior,none
2380,QID7757,IsA,attorney,lawyer,principal,girl,lawyer,none,monk
2381,QID7750,IsA,groom,bride,none,goon,Catholic,executive,bride
2382,QID7751,SeenWith,aunt,uncle,uncle,patriot,none,instructor,paranoid person
2383,QID7752,SeenWith,sailor,captain,clown,warrior,captain,dad,none
2384,QID7753,SeenWith,writer,composer,girl,stranger,criminal,composer,none
2385,QID7758,SeenWith,doctor,physician,instructor,minority,physician,none,sister
2386,QID7759,IsA,king,princess,intellectual,hero,executive,none,princess
2387,QID10164,SeenWith,monk,priest,man,priest,none,addict,white woman
2388,QID10165,SeenWith,helper,teacher,conservative,none,teacher,orthodontist,bachelor
2389,QID10166,IsA,brother,son,none,son,teacher,grandmother,hooker
2390,QID10167,SeenWith,husband,wife,author,wife,none,friend,architect
2391,QID10160,IsA,boy,kid,kid,author,athlete,none,consultant
2392,QID10161,IsA,lover,companion,none,fighter,lesbian,parent,companion
2393,QID10162,SeenWith,professor,doctor,rapper,terrorist,none,doctor,innocent person
2394,QID10163,IsA,teacher,instructor,American,instructor,Christian,none,ambassador
2395,QID10168,IsA,woman,wife,nurse,chairman,none,wife,president
2396,QID10169,SeenWith,instructor,teacher,prisoner,none,teacher,friend,guest
2397,QID10300,IsA,boy,partner,Mexican,none,patient,captain,partner
2398,QID10301,SeenWith,secretary,woman,democrat,none,gunman,woman,designer
2399,QID9328,SeenWith,mayor,chief,chief,lady,aunt,none,black person
2400,QID10263,IsA,wife,husband,hostage,author,senator,husband,none
2401,QID10262,IsA,cop,sheriff,paranoid person,none,winner,sheriff,lover
2402,QID10261,SeenWith,creator,author,Jew,bachelor,none,patient,author
2403,QID10260,SeenWith,bishop,archbishop,none,cop,priest,employee,archbishop
2404,QID10267,SeenWith,son,brother,composer,coach,executive,none,brother
2405,QID10266,SeenWith,sheriff,cop,Jew,cop,colleague,middle class person,none
2406,QID10359,SeenWith,banker,lawyer,lawyer,none,socialist,relative,governor
2407,QID9563,IsA,man,husband,lawyer,Muslim,bully,husband,none
2408,QID9658,SeenWith,professor,doctor,none,CEO,doctor,woman,jerk
2409,QID9562,IsA,author,creator,gentleman,none,creator,daughter,mayor
2410,QID10269,IsA,girl,child,boxer,none,celebrity,child,clown
2411,QID10358,SeenWith,sailor,captain,atheist,hero,mechanic,none,captain
2412,QID9918,SeenWith,gentleman,lady,gay person,none,lady,Hispanic person,minority
2413,QID9919,SeenWith,president,politician,professional,composer,none,spouse,politician
2414,QID10268,SeenWith,bishop,archbishop,colonel,none,villain,archbishop,prisoner
2415,QID9910,IsA,daughter,kid,none,kid,poor person,mistress,man
2416,QID9569,IsA,chief,mayor,boss,athlete,mayor,none,guest
2417,QID9912,SeenWith,adult,parent,mayor,winner,none,parent,bride
2418,QID9913,IsA,prince,king,sister,teacher,king,none,actor
2419,QID9914,SeenWith,partner,guy,none,sailor,conservative,jerk,guy
2420,QID9915,SeenWith,child,man,comedian,Baptist,man,atheist,none
2421,QID9916,SeenWith,gentleman,lady,liar,guest,none,designer,lady
2422,QID9568,SeenWith,teacher,friend,physician,photographer,none,brother,friend
2423,QID9718,IsA,cousin,uncle,none,genius,witness,goon,uncle
2424,QID9455,SeenWith,nephew,aunt,aunt,reader,helper,none,pastor
2425,QID8217,IsA,woman,secretary,addict,secretary,African American,none,blonde
2426,QID9454,IsA,boy,brother,Arab person,pupil,brother,friend,none
2427,QID7989,SeenWith,employer,worker,worker,none,president,Mexican,saint
2428,QID7988,SeenWith,employee,employer,employer,Baptist,thief,intern,none
2429,QID7985,IsA,wife,husband,governor,banker,mechanic,husband,none
2430,QID7984,IsA,lady,gentleman,gentleman,none,genius,Clinton supporter,Arab person
2431,QID7987,IsA,lawyer,banker,photographer,banker,none,singer,cop
2432,QID7986,IsA,attorney,lawyer,tourist,lawyer,witness,none,relative
2433,QID7981,SeenWith,mayor,president,none,president,woman,fan,black person
2434,QID7980,SeenWith,child,girl,jerk,girl,sheriff,fan,none
2435,QID7983,SeenWith,uncle,cousin,none,police officer,cousin,worker,sister
2436,QID7982,SeenWith,companion,buddy,cousin,artist,buddy,idiot,none
2437,QID9457,IsA,friend,teacher,goon,prince,guest,teacher,none
2438,QID9457,IsA,friend,guest,goon,prince,guest,teacher,none
2439,QID7967,IsA,uncle,aunt,white man,aunt,none,blonde,nurse
2440,QID7966,SeenWith,kid,boy,American,president,mechanic,none,boy
2441,QID7965,SeenWith,wife,woman,adult,woman,none,prince,attorney
2442,QID7964,IsA,champion,winner,winner,none,liberal,cousin,expert
2443,QID7963,IsA,aunt,nephew,gay person,nephew,chef,student,none
2444,QID7962,SeenWith,brother,boy,boy,homosexual person,none,cousin,musician
2445,QID7961,SeenWith,mayor,president,follower,none,president,physician,guest
2446,QID7960,IsA,uncle,aunt,geek,executive,king,aunt,none
2447,QID7969,SeenWith,winner,champion,champion,mechanic,none,liberal,daughter
2448,QID7968,IsA,uncle,aunt,lover,soldier,fan,none,aunt
2449,QID9451,SeenWith,nephew,aunt,son,aunt,none,republican,sibling
