,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
2144,QID8869,IsA,employer,worker,minority,alcoholic,worker,champion,none
2145,QID9343,SeenWith,captain,sailor,professional,companion,Muslim,none,sailor
2146,QID9342,SeenWith,president,mayor,thief,princess,none,friend,mayor
2147,QID8868,IsA,nephew,aunt,dad,athlete,white person,aunt,none
2148,QID9349,IsA,bride,groom,groom,adult,fan,accountant,none
2149,QID9348,SeenWith,employer,employee,goon,none,helper,bishop,employee
2150,QID8715,SeenWith,priest,monk,colonel,baker,monk,gentleman,none
2151,QID8768,IsA,king,prince,student,none,gunman,sister,prince
2152,QID8769,IsA,manager,leader,brother,leader,professor,homosexual person,none
2153,QID8714,SeenWith,adult,guardian,none,buddy,boxer,guardian,artist
2154,QID8764,SeenWith,boy,brother,buddy,hostage,brother,none,lesbian
2155,QID8765,IsA,buddy,friend,Christian,Hispanic person,friend,none,niece
2156,QID8766,SeenWith,worker,employer,witness,employer,conservative,tutor,none
2157,QID8767,SeenWith,student,professor,composer,customer,professor,none,Muslim
2158,QID8760,IsA,man,woman,partner,none,woman,Trump supporter,lady
2159,QID8761,SeenWith,leader,manager,accountant,American,none,Christian,manager
2160,QID8762,IsA,instructor,teacher,teacher,man,champion,none,atheist
2161,QID8763,SeenWith,friend,teacher,teacher,Christian,spouse,none,kid
2162,QID8716,SeenWith,child,boy,nurse,genius,archbishop,none,boy
2163,QID8711,SeenWith,archbishop,bishop,kid,none,mom,prince,bishop
2164,QID10934,IsA,mayor,president,president,orthodontist,none,photographer,boxer
2165,QID10857,IsA,partner,guy,liar,author,freak,guy,none
2166,QID8710,SeenWith,friend,teacher,teacher,expert,none,groom,socialist
2167,QID9628,SeenWith,lady,gentleman,none,son,worker,guy,gentleman
2168,QID9629,SeenWith,man,warrior,warrior,Mexican,none,employee,teenager
2169,QID10249,IsA,gentleman,lady,African American,none,pupil,captain,lady
2170,QID10248,SeenWith,politician,president,witness,white woman,none,prince,president
2171,QID10241,IsA,buddy,companion,minority,companion,none,principal,conservative
2172,QID10240,IsA,gentleman,lady,lady,gangster,teenager,none,intellectual
2173,QID10243,SeenWith,friend,guest,innocent person,atheist,none,guest,Arab person
2174,QID10242,IsA,husband,wife,wife,African American,addict,president,none
2175,QID10245,IsA,girl,guy,none,cop,guy,nephew,lady
2176,QID10244,IsA,creator,author,author,saint,none,bride,guy
2177,QID10247,IsA,nephew,aunt,terrorist,none,aunt,mistress,manager
2178,QID10246,IsA,lawyer,attorney,guardian,saint,husband,none,attorney
2179,QID8508,IsA,guardian,adult,Jew,none,economist,fighter,adult
2180,QID8509,IsA,brother,boy,boy,none,leader,parent,colleague
2181,QID9589,SeenWith,woman,man,jerk,none,man,virgin,senator
2182,QID9588,IsA,instructor,teacher,liar,CEO,teacher,accountant,none
2183,QID8500,IsA,son,brother,brother,none,patriot,witness,reporter
2184,QID8501,SeenWith,child,boy,nephew,Clinton supporter,none,grandfather,boy
2185,QID8502,IsA,mayor,chief,minor,none,sibling,chief,mentor
2186,QID8503,IsA,mechanic,worker,none,republican,worker,priest,companion
2187,QID8504,SeenWith,attorney,lawyer,kid,terrorist,musician,lawyer,none
2188,QID8505,SeenWith,champion,winner,winner,captain,expert,composer,none
2189,QID9581,IsA,man,woman,thug,woman,none,musician,farmer
2190,QID9580,IsA,employer,worker,instructor,worker,American,archbishop,none
2191,QID10615,SeenWith,actor,singer,comedian,none,leader,woman,singer
2192,QID10612,SeenWith,guy,partner,colonel,republican,Jew,partner,none
2193,QID10613,IsA,partner,boy,sibling,villain,fighter,none,boy
2194,QID10610,IsA,son,boy,Jew,boy,wife,none,writer
2195,QID10611,SeenWith,champion,winner,ambassador,none,Asian,winner,lover
2196,QID10029,SeenWith,king,princess,intern,princess,none,mistress,boyfriend
2197,QID10028,IsA,child,man,freak,none,minor,man,intern
2198,QID8668,IsA,child,man,artist,none,punk,intellectual,man
2199,QID10025,IsA,teacher,friend,none,Mexican,poor person,jerk,friend
2200,QID10024,SeenWith,man,uncle,uncle,none,adult,king,supervisor
2201,QID10027,SeenWith,orthodontist,doctor,aunt,guy,girlfriend,doctor,none
2202,QID10026,IsA,bishop,archbishop,genius,archbishop,academic,none,thief
2203,QID10021,SeenWith,lawyer,banker,banker,reader,colonel,marine,none
2204,QID10020,SeenWith,adult,guardian,guardian,president,none,sheriff,archbishop
2205,QID10023,IsA,husband,wife,physician,wife,warrior,none,rapper
2206,QID10022,IsA,manager,leader,leader,friend,Baptist,none,architect
2207,QID8434,SeenWith,teacher,instructor,pupil,none,hero,pastor,instructor
2208,QID8435,SeenWith,boy,brother,lover,uncle,kid,brother,none
2209,QID8435,SeenWith,boy,kid,lover,uncle,kid,brother,none
2210,QID8436,IsA,professor,doctor,bully,none,doctor,relative,colleague
2211,QID8437,IsA,teacher,friend,niece,friend,pastor,goon,none
2212,QID8430,IsA,maid,girl,none,bachelor,prince,creator,girl
2213,QID8431,SeenWith,boy,kid,actor,governor,priest,none,kid
2214,QID8432,SeenWith,man,child,child,none,Muslim,employer,expert
2215,QID8433,SeenWith,boy,kid,none,American,surgeon,king,kid
2216,QID8438,IsA,adult,child,worker,child,CEO,none,hostage
2217,QID8439,SeenWith,author,reader,none,secretary,archbishop,reader,alcoholic
2218,QID10757,SeenWith,boy,kid,CEO,kid,politician,prisoner,none
2219,QID10756,SeenWith,boy,son,son,none,athlete,guest,sheriff
2220,QID10755,SeenWith,actor,singer,nephew,none,liar,clown,singer
2221,QID10754,SeenWith,woman,man,composer,sister,jerk,none,man
2222,QID10753,IsA,pupil,student,none,student,teenager,gentleman,dad
2223,QID10752,SeenWith,student,pupil,criminal,none,physician,pupil,consultant
2224,QID10751,IsA,son,brother,brother,none,winner,minority,thug
2225,QID10750,IsA,king,prince,husband,prince,goon,follower,none
2226,QID10759,SeenWith,guy,stud,villain,cousin,professor,stud,none
2227,QID10758,IsA,parent,adult,adult,paranoid person,none,mentor,sailor
2228,QID11090,IsA,employee,employer,drunk person,groom,doctor,employer,none
2229,QID10111,IsA,reader,author,author,architect,juror,buddy,none
2230,QID10110,SeenWith,leader,manager,none,reader,addict,manager,geek
2231,QID10113,SeenWith,attorney,lawyer,lawyer,none,bully,minority,daughter
2232,QID10112,SeenWith,man,warrior,monk,supervisor,warrior,none,minority
2233,QID10115,IsA,adult,parent,parent,none,African American,guy,soldier
2234,QID10114,SeenWith,groom,bride,none,bride,employee,Hispanic person,liberal
2235,QID10117,IsA,buddy,friend,lover,friend,entrepreneur,none,chief
2236,QID10116,IsA,princess,king,cousin,king,paranoid person,none,drunk person
2237,QID10119,SeenWith,lady,gentleman,groom,none,Jew,gentleman,alcoholic
2238,QID10118,SeenWith,guy,partner,Muslim,follower,none,partner,atheist
2239,QID10809,IsA,doctor,physician,none,attorney,entrepreneur,physician,architect
2240,QID10808,IsA,uncle,cousin,none,liberal,reporter,innocent person,cousin
2241,QID10807,SeenWith,child,boy,principal,none,follower,fighter,boy
2242,QID10806,SeenWith,woman,wife,none,nephew,extremist,wife,hooker
2243,QID10805,IsA,writer,composer,CEO,composer,defendant,spouse,none
2244,QID10804,IsA,princess,king,extremist,millionaire,Clinton supporter,none,king
2245,QID10741,IsA,sheriff,cop,none,chef,cop,millionaire,teenager
2246,QID10802,SeenWith,boy,son,geek,creator,saint,son,none
2247,QID10801,SeenWith,boy,soldier,maid,economist,soldier,none,aunt
2248,QID10800,SeenWith,doctor,orthodontist,fighter,orthodontist,lover,none,American
2249,QID10254,SeenWith,student,professor,professor,surgeon,partner,bully,none
2250,QID11053,SeenWith,groom,bride,photographer,sibling,none,clown,bride
2251,QID9909,SeenWith,pupil,president,none,colleague,politician,president,Christian
2252,QID9908,SeenWith,worker,mechanic,chairman,none,winner,person of color,mechanic
2253,QID11052,IsA,monk,priest,relative,priest,none,designer,victim
2254,QID9903,SeenWith,actress,actor,none,tourist,supervisor,writer,actor
2255,QID9902,IsA,guest,friend,none,wife,instructor,friend,professional
2256,QID9901,IsA,instructor,teacher,loser,none,teacher,Asian,wife
2257,QID9900,SeenWith,prince,king,none,king,Clinton supporter,mentor,extremist
2258,QID9907,IsA,partner,boy,lesbian,boy,none,thug,person of color
2259,QID9906,SeenWith,doctor,orthodontist,prince,orthodontist,lady,maid,none
2260,QID9905,IsA,gentleman,lady,none,lady,entrepreneur,principal,bride
2261,QID9904,SeenWith,doctor,professor,freak,attorney,academic,professor,none
2262,QID10509,SeenWith,wife,husband,fighter,daughter,husband,rich person,none
2263,QID10255,IsA,singer,actor,loser,groom,actor,witness,none
2264,QID10368,IsA,employer,worker,innocent person,boyfriend,worker,author,none
2265,QID9741,IsA,nephew,aunt,mentor,creator,expert,none,aunt
2266,QID10933,SeenWith,author,reader,reader,mentor,photographer,groom,none
2267,QID10502,SeenWith,president,mayor,mayor,hooker,none,tutor,prince
2268,QID10931,IsA,son,boy,boy,none,professor,toddler,homosexual person
2269,QID10930,SeenWith,actress,actor,reader,groom,companion,actor,none
2270,QID8988,IsA,creator,author,author,prince,mayor,lesbian,none
2271,QID8989,IsA,companion,buddy,buddy,none,reader,president,Hispanic person
2272,QID10935,IsA,employer,worker,colonel,girl,none,priest,worker
2273,QID10503,IsA,adult,child,none,husband,child,worker,thug
2274,QID8984,SeenWith,helper,maid,boy,democrat,hero,maid,none
2275,QID8985,IsA,banker,lawyer,guy,archbishop,captain,lawyer,none
2276,QID8986,IsA,professor,student,professional,hooker,comedian,student,none
2277,QID8987,IsA,brother,boy,patriot,CEO,boy,hero,none
2278,QID8980,IsA,gentleman,lady,tourist,none,attorney,lady,chef
2279,QID8981,IsA,wife,woman,none,CEO,woman,American,lady
2280,QID8982,SeenWith,woman,man,captain,none,adult,toddler,man
2281,QID8983,SeenWith,man,warrior,maid,white woman,warrior,king,none
2282,QID10501,IsA,brother,boy,none,police officer,genius,supervisor,boy
2283,QID10369,SeenWith,friend,guest,lady,guest,pupil,child,none
2284,QID10507,IsA,girl,guy,guy,senator,black woman,none,leader
2285,QID10253,IsA,mayor,chief,child,chief,none,white person,Clinton supporter
2286,QID10504,SeenWith,friend,teacher,juror,teacher,none,stud,adult
2287,QID10505,SeenWith,boy,partner,ambassador,partner,none,professional,professor
2288,QID9777,IsA,sheriff,cop,chief,cop,governor,mayor,none
2289,QID8782,IsA,boy,son,none,son,athlete,president,defendant
2290,QID9008,IsA,professor,doctor,doctor,paranoid person,designer,none,hooker
2291,QID9009,SeenWith,boy,brother,brother,none,nurse,black man,professional
2292,QID9498,IsA,sailor,captain,lady,captain,villain,none,stud
2293,QID9002,IsA,child,girl,none,mistress,senator,girl,manager
2294,QID9003,SeenWith,guy,partner,African American,governor,none,goon,partner
2295,QID9000,SeenWith,friend,teacher,gunman,farmer,economist,none,teacher
2296,QID9001,IsA,child,girl,husband,girl,none,thug,buddy
2297,QID9006,IsA,child,girl,athlete,girl,none,stud,mayor
2298,QID9007,IsA,child,man,son,man,instructor,none,niece
2299,QID9004,SeenWith,aunt,nephew,customer,nephew,creator,scientist,none
2300,QID9005,SeenWith,cousin,uncle,wife,lover,uncle,none,parent
2301,QID9711,IsA,maid,helper,pupil,clown,none,helper,instructor
2302,QID9716,SeenWith,girl,maid,singer,maid,innocent person,white man,none
2303,QID9717,SeenWith,brother,son,lawyer,none,adult,entrepreneur,son
2304,QID9714,IsA,secretary,woman,follower,none,expert,helper,woman
2305,QID9715,IsA,nephew,aunt,terrorist,baker,none,author,aunt
2306,QID9491,SeenWith,friend,guest,stranger,none,racist,grandfather,guest
2307,QID9362,SeenWith,politician,president,comedian,president,partner,none,middle class person
2308,QID9493,SeenWith,friend,guest,guest,ambassador,employer,none,Muslim
2309,QID9176,SeenWith,woman,wife,wife,person of color,punk,loser,none
2310,QID9177,SeenWith,lover,companion,princess,none,innocent person,companion,person of color
2311,QID9174,SeenWith,captain,sailor,sailor,paranoid person,gay person,none,brother
2312,QID9175,IsA,sheriff,cop,journalist,virgin,cop,American,none
2313,QID9172,SeenWith,girl,maid,patriot,none,instructor,journalist,maid
2314,QID9173,IsA,secretary,woman,criminal,none,woman,niece,president
2315,QID9170,SeenWith,lover,companion,bishop,companion,democrat,none,kid
2316,QID9171,SeenWith,champion,winner,boss,journalist,winner,none,boyfriend
2317,QID8665,SeenWith,child,boy,journalist,innocent person,boy,patriot,none
2318,QID9178,IsA,brother,boy,stranger,none,white man,villain,boy
2319,QID9494,SeenWith,woman,man,witness,none,coach,prisoner,man
2320,QID9497,SeenWith,teacher,helper,none,helper,gunman,goon,lesbian
2321,QID9496,SeenWith,leader,manager,supervisor,sailor,reporter,none,manager
2322,QID10397,IsA,man,woman,niece,host,woman,grandmother,none
2323,QID9758,SeenWith,cop,sheriff,winner,boss,sheriff,none,thug
2324,QID9759,SeenWith,child,boy,boy,winner,liar,Mexican,none
2325,QID9756,IsA,secretary,woman,instructor,black person,woman,bully,none
2326,QID9757,IsA,boy,kid,kid,child,composer,none,photographer
2327,QID9757,IsA,boy,child,kid,child,composer,none,photographer
2328,QID9754,SeenWith,teacher,instructor,bachelor,brother,instructor,victim,none
2329,QID9755,IsA,guy,friend,none,gay person,African American,friend,groom
2330,QID9752,IsA,manager,leader,rapper,lawyer,none,prince,leader
2331,QID9753,SeenWith,worker,mechanic,girlfriend,mechanic,man,sailor,none
2332,QID9750,IsA,pupil,student,none,student,actor,CEO,doctor
2333,QID9751,IsA,buddy,friend,friend,none,son,Clinton supporter,manager
2334,QID9352,SeenWith,actress,actor,child,none,judge,actor,Muslim
2335,QID9353,IsA,princess,king,neighbor,none,king,sister,surgeon
2336,QID9350,SeenWith,man,uncle,politician,uncle,baker,boxer,none
2337,QID9351,IsA,professor,student,student,doctor,companion,fighter,none
2338,QID9351,IsA,professor,doctor,student,doctor,companion,fighter,none
2339,QID9356,SeenWith,king,princess,none,Hispanic person,student,princess,consultant
2340,QID9357,SeenWith,guy,girl,girl,bride,none,Jew,instructor
2341,QID9354,IsA,pupil,student,none,senator,student,poor person,architect
2342,QID9355,IsA,instructor,teacher,teacher,scientist,none,reader,supervisor
2343,QID9358,IsA,mayor,chief,none,grandfather,chief,partner,worker
2344,QID9359,IsA,child,girl,toddler,terrorist,socialist,girl,none
2345,QID8759,SeenWith,politician,president,blogger,president,Trump supporter,boxer,none
2346,QID8758,IsA,guy,friend,none,academic,friend,Jew,terrorist
2347,QID8751,IsA,kid,daughter,chief,hostage,none,daughter,dad
2348,QID8750,IsA,helper,teacher,accountant,black woman,none,composer,teacher
2349,QID8753,IsA,stud,guy,none,guy,student,tourist,rapper
2350,QID8752,IsA,sailor,captain,baker,witness,none,reader,captain
2351,QID8755,SeenWith,woman,man,virgin,defendant,man,adult,none
2352,QID8754,IsA,gentleman,lady,none,mistress,intellectual,lady,middle class person
2353,QID8757,SeenWith,woman,wife,none,wife,sheriff,grandfather,farmer
2354,QID8756,IsA,maid,girl,person of color,economist,teenager,girl,none
2355,QID9712,IsA,companion,lover,archbishop,none,loser,monk,lover
2356,QID10399,IsA,companion,lover,none,tutor,academic,chairman,lover
2357,QID9748,IsA,guest,friend,groom,hostage,friend,police officer,none
2358,QID10398,SeenWith,boy,soldier,engineer,virgin,none,soldier,minority
2359,QID8535,SeenWith,president,mayor,wife,aunt,none,villain,mayor
2360,QID8534,SeenWith,man,warrior,none,teenager,journalist,warrior,villain
2361,QID8537,SeenWith,buddy,companion,actor,gangster,companion,none,geek
2362,QID8536,SeenWith,lady,gentleman,none,expert,farmer,guest,gentleman
2363,QID8531,SeenWith,worker,mechanic,mechanic,actress,none,liar,uncle
2364,QID8530,IsA,wife,woman,none,villain,white man,middle class person,woman
2365,QID8533,SeenWith,cop,sheriff,sheriff,celebrity,none,comedian,goon
2366,QID8532,SeenWith,chief,mayor,mayor,none,tutor,witness,poor person
2367,QID10234,SeenWith,priest,monk,hero,blogger,none,monk,orthodontist
2368,QID10235,SeenWith,child,girl,none,gentleman,niece,sheriff,girl
2369,QID10236,SeenWith,girl,maid,none,maid,groom,lesbian,leader
2370,QID10237,SeenWith,employer,employee,employee,president,addict,actor,none
2371,QID8539,SeenWith,actress,actor,accountant,Hispanic person,none,racist,actor
2372,QID8538,SeenWith,doctor,orthodontist,comedian,colleague,orthodontist,none,police officer
2373,QID10232,IsA,partner,boy,lady,teenager,none,boy,customer
2374,QID10233,IsA,guardian,adult,niece,adult,toddler,none,villain
2375,QID9598,IsA,sailor,captain,none,captain,homosexual person,orthodontist,baker
2376,QID9599,IsA,guy,friend,baker,coach,friend,none,rich person
2377,QID11059,SeenWith,student,professor,professor,freak,victim,homosexual person,none
2378,QID9594,IsA,maid,girl,racist,captain,none,economist,girl
2379,QID9595,IsA,boy,child,prince,child,none,stud,Baptist
2380,QID9596,IsA,doctor,physician,white man,alcoholic,none,physician,entrepreneur
2381,QID9597,SeenWith,priest,monk,maid,jerk,none,composer,monk
2382,QID9590,IsA,doctor,physician,customer,gay person,Asian,none,physician
2383,QID9591,SeenWith,teacher,helper,none,student,hero,physician,helper
2384,QID9592,IsA,sheriff,cop,none,blonde,husband,cop,reporter
2385,QID9593,SeenWith,man,husband,parent,husband,supervisor,wife,none
2386,QID10582,SeenWith,friend,teacher,comedian,designer,none,teacher,drunk person
2387,QID10583,SeenWith,doctor,professor,none,poor person,attorney,professor,manager
2388,QID10580,SeenWith,man,uncle,uncle,secretary,none,spouse,Clinton supporter
2389,QID10581,SeenWith,brother,son,none,son,victim,Hispanic person,gangster
2390,QID10586,IsA,husband,wife,none,king,white man,accountant,wife
2391,QID10587,SeenWith,priest,monk,prisoner,none,musician,poor person,monk
2392,QID10584,IsA,princess,bride,patriot,nurse,patient,bride,none
2393,QID10585,SeenWith,daughter,kid,student,prisoner,kid,thug,none
2394,QID10588,SeenWith,nurse,scientist,prince,adult,none,scientist,gangster
2395,QID10589,IsA,sailor,captain,prisoner,pupil,none,captain,soldier
2396,QID8401,SeenWith,groom,bride,bride,none,nephew,composer,saint
2397,QID8400,SeenWith,chief,mayor,none,nurse,mayor,spouse,surgeon
2398,QID8403,SeenWith,leader,manager,manager,farmer,none,groom,supervisor
2399,QID8402,SeenWith,champion,winner,daughter,wife,none,uncle,winner
2400,QID8405,IsA,partner,boy,none,rich person,boy,accountant,musician
2401,QID8404,SeenWith,prince,king,African American,king,tourist,none,relative
2402,QID8407,IsA,stud,guy,black woman,guy,none,CEO,dad
2403,QID8406,SeenWith,worker,employer,bishop,defendant,democrat,none,employer
2404,QID8409,IsA,pupil,student,student,guy,minority,friend,none
2405,QID8408,SeenWith,parent,adult,adult,priest,intellectual,none,hero
2406,QID10568,SeenWith,composer,writer,hostage,priest,democrat,none,writer
2407,QID10569,IsA,kid,daughter,addict,journalist,daughter,banker,none
2408,QID10560,SeenWith,parent,adult,Asian,archbishop,none,adult,toddler
2409,QID10561,IsA,guest,friend,friend,loser,boxer,professional,none
2410,QID10562,IsA,kid,boy,sailor,none,Asian,boy,niece
2411,QID10563,SeenWith,teacher,helper,follower,musician,none,socialist,helper
2412,QID10564,IsA,creator,author,kid,author,marine,none,villain
2413,QID10565,IsA,princess,king,none,executive,sheriff,king,creator
2414,QID10566,SeenWith,worker,mechanic,clown,mechanic,none,champion,author
2415,QID10567,IsA,partner,guy,none,artist,warrior,guy,economist
2416,QID10308,SeenWith,prince,king,king,Arab person,none,teacher,engineer
2417,QID10309,IsA,sailor,captain,gay person,blogger,Catholic,captain,none
2418,QID9380,SeenWith,priest,monk,terrorist,boyfriend,monk,none,juror
2419,QID10164,IsA,aunt,uncle,none,hero,uncle,racist,lady
2420,QID10165,IsA,creator,author,Christian,lesbian,none,author,farmer
2421,QID10166,IsA,partner,guy,none,addict,guy,creator,woman
2422,QID10167,IsA,doctor,physician,companion,physician,liar,none,colleague
2423,QID10160,IsA,teacher,friend,friend,freak,brother,none,president
2424,QID10161,SeenWith,doctor,orthodontist,liar,daughter,none,villain,orthodontist
2425,QID10162,IsA,adult,parent,none,intern,composer,parent,chief
2426,QID10163,SeenWith,aunt,nephew,singer,surgeon,none,nephew,pimp
2427,QID10851,SeenWith,friend,guy,guy,none,juror,victim,hero
2428,QID10168,IsA,king,prince,guardian,prince,black person,none,manager
2429,QID10169,IsA,maid,girl,none,paranoid person,colonel,girl,saint
2430,QID10698,SeenWith,boy,brother,designer,brother,intellectual,none,guest
2431,QID10699,IsA,partner,boy,thief,socialist,democrat,boy,none
2432,QID10300,SeenWith,nurse,scientist,hero,scientist,none,girl,dad
2433,QID8837,SeenWith,doctor,professor,niece,none,sailor,king,professor
2434,QID11058,SeenWith,worker,mechanic,CEO,none,blonde,mechanic,idiot
2435,QID10301,SeenWith,pupil,president,Muslim,architect,none,white man,president
2436,QID11063,SeenWith,prince,king,designer,chef,mom,none,king
2437,QID10263,IsA,girl,guy,Catholic,stud,lady,guy,none
2438,QID10262,IsA,orthodontist,doctor,woman,doctor,liar,professional,none
2439,QID10261,IsA,scientist,nurse,extremist,none,republican,nurse,boyfriend
2440,QID10768,IsA,husband,man,man,none,king,millionaire,photographer
2441,QID10260,SeenWith,doctor,orthodontist,soldier,orthodontist,Hispanic person,none,juror
2442,QID10762,SeenWith,lady,gentleman,gentleman,none,journalist,pupil,jerk
2443,QID10267,IsA,president,pupil,racist,police officer,leader,none,pupil
2444,QID10760,IsA,banker,lawyer,democrat,manager,gay person,none,lawyer
2445,QID10761,SeenWith,man,warrior,athlete,none,cop,warrior,companion
2446,QID10766,IsA,wife,woman,African American,surgeon,woman,villain,none
2447,QID10767,IsA,doctor,physician,physician,Asian,prince,none,captain
2448,QID10764,IsA,kid,boy,boy,none,racist,Trump supporter,musician
2449,QID10266,SeenWith,priest,monk,principal,chief,patient,none,monk
2450,QID10832,SeenWith,politician,president,student,president,guest,none,defendant
2451,QID10359,SeenWith,actress,actor,author,actor,bully,none,villain
2452,QID10616,IsA,partner,boy,boy,uncle,creator,none,victim
2453,QID10831,SeenWith,captain,sailor,accountant,buddy,none,banker,sailor
2454,QID10836,SeenWith,woman,secretary,sibling,secretary,patriot,creator,none
2455,QID8568,SeenWith,worker,mechanic,mechanic,farmer,none,freak,artist
2456,QID10834,IsA,kid,boy,person of color,boy,none,reader,Arab person
2457,QID10835,IsA,son,brother,brother,Baptist,gay person,none,engineer
2458,QID10803,IsA,reader,author,tutor,black woman,none,lawyer,author
2459,QID10838,IsA,helper,teacher,executive,son,none,teacher,celebrity
2460,QID8569,IsA,child,girl,none,neighbor,mayor,juror,girl
2461,QID8659,SeenWith,guy,stud,none,white woman,supervisor,artist,stud
2462,QID10269,IsA,stud,guy,nurse,pimp,guy,none,nephew
2463,QID10358,SeenWith,buddy,companion,consultant,companion,customer,stud,none
2464,QID9918,IsA,mayor,president,democrat,mechanic,president,senator,none
2465,QID9919,IsA,sheriff,cop,virgin,cop,cousin,thief,none
2466,QID10268,IsA,partner,guy,guy,adult,friend,warrior,none
2467,QID9910,SeenWith,woman,secretary,secretary,none,pimp,intern,buddy
2468,QID8562,IsA,kid,daughter,villain,none,prince,daughter,helper
2469,QID9912,SeenWith,lover,companion,none,Arab person,kid,guardian,companion
2470,QID9913,SeenWith,prince,king,prisoner,teacher,follower,king,none
2471,QID9914,IsA,husband,man,patient,monk,man,none,atheist
2472,QID9915,SeenWith,woman,secretary,Christian,secretary,none,clown,journalist
2473,QID9916,SeenWith,doctor,professor,pimp,black man,bishop,none,professor
2474,QID9568,IsA,helper,teacher,intern,parent,none,teacher,engineer
2475,QID9718,SeenWith,buddy,companion,architect,mayor,none,companion,president
2476,QID10614,SeenWith,friend,guy,guy,instructor,none,engineer,athlete
2477,QID9455,SeenWith,student,professor,surgeon,professor,none,liberal,colleague
2478,QID10906,SeenWith,brother,son,nephew,mayor,son,groom,none
2479,QID10907,IsA,aunt,uncle,Muslim,spouse,uncle,conservative,none
2480,QID10904,IsA,adult,child,Arab person,student,child,woman,none
2481,QID9719,IsA,child,girl,mistress,guy,musician,none,girl
2482,QID10902,SeenWith,daughter,kid,middle class person,none,kid,sibling,chef
2483,QID10903,IsA,mayor,chief,secretary,none,liberal,witness,chief
2484,QID10900,IsA,maid,girl,girlfriend,none,girl,husband,tourist
2485,QID10901,IsA,professor,student,sibling,police officer,lawyer,student,none
2486,QID10908,SeenWith,guy,stud,stud,democrat,addict,nephew,none
2487,QID9454,SeenWith,boy,partner,none,genius,man,partner,tourist
2488,QID9457,SeenWith,boy,soldier,nurse,none,designer,socialist,soldier
2489,QID9052,IsA,writer,composer,composer,employee,worker,none,gangster
2490,QID10265,IsA,winner,champion,friend,champion,none,Clinton supporter,worker
2491,QID9293,SeenWith,helper,maid,maid,coach,none,guardian,punk
2492,QID9292,IsA,aunt,uncle,champion,uncle,cop,none,helper
2493,QID9291,SeenWith,leader,manager,parent,none,niece,manager,person of color
2494,QID9290,IsA,companion,lover,gentleman,farmer,none,lover,student
2495,QID9297,IsA,guy,friend,chairman,entrepreneur,victim,friend,none
2496,QID9296,SeenWith,wife,husband,none,bride,employee,juror,husband
2497,QID9295,IsA,monk,priest,bully,priest,extremist,boxer,none
2498,QID9294,IsA,orthodontist,doctor,singer,atheist,doctor,none,artist
2499,QID9299,IsA,husband,wife,none,wife,reader,stranger,loser
2500,QID9298,SeenWith,woman,wife,bride,none,wife,sheriff,aunt
2501,QID10264,SeenWith,parent,adult,defendant,millionaire,adult,none,republican
2502,QID9103,SeenWith,cousin,uncle,none,uncle,priest,middle class person,blonde
2503,QID9102,IsA,employer,worker,actor,Clinton supporter,none,comedian,worker
2504,QID9101,IsA,husband,man,sister,terrorist,man,none,democrat
2505,QID9100,SeenWith,lady,gentleman,soldier,gentleman,thief,none,engineer
2506,QID9107,SeenWith,archbishop,bishop,bishop,uncle,none,sheriff,politician
2507,QID9106,IsA,nephew,aunt,thief,aunt,politician,none,addict
2508,QID9105,SeenWith,archbishop,bishop,none,colonel,bishop,punk,loser
2509,QID9104,SeenWith,chief,mayor,clown,customer,none,blogger,mayor
2510,QID11068,SeenWith,friend,teacher,teacher,jerk,lesbian,none,journalist
2511,QID9109,SeenWith,wife,woman,minority,scientist,woman,none,girl
2512,QID9108,SeenWith,friend,guest,manager,grandfather,none,gangster,guest
2513,QID10645,SeenWith,adult,guardian,none,CEO,governor,saint,guardian
2514,QID9729,SeenWith,child,adult,boxer,mistress,none,white man,adult
2515,QID9728,SeenWith,king,princess,none,soldier,marine,princess,hostage
2516,QID11069,SeenWith,doctor,orthodontist,genius,maid,none,defendant,orthodontist
2517,QID9723,SeenWith,cousin,uncle,none,brother,uncle,boyfriend,captain
2518,QID9722,SeenWith,prince,king,companion,reader,king,relative,none
2519,QID9721,IsA,child,girl,monk,none,sibling,girl,guest
2520,QID9720,SeenWith,archbishop,bishop,jerk,accountant,witness,none,bishop
2521,QID9727,IsA,professor,student,clown,student,blogger,geek,none
2522,QID9726,IsA,helper,teacher,patient,grandmother,secretary,teacher,none
2523,QID9725,SeenWith,groom,bride,none,Baptist,partner,bride,princess
2524,QID9724,IsA,mayor,president,president,manager,woman,rapper,none
2525,QID11087,SeenWith,uncle,aunt,coach,lady,paranoid person,none,aunt
2526,QID10644,IsA,actor,actress,none,governor,actress,professor,colleague
2527,QID8746,SeenWith,boy,soldier,comedian,soldier,none,physician,prince
2528,QID8747,IsA,guest,friend,none,friend,writer,defendant,republican
2529,QID8744,IsA,warrior,man,king,chief,lover,none,man
2530,QID8745,SeenWith,woman,secretary,secretary,black person,rich person,minor,none
2531,QID8742,SeenWith,wife,husband,executive,husband,none,girlfriend,doctor
2532,QID8743,IsA,mayor,chief,chief,defendant,lesbian,villain,none
2533,QID8740,SeenWith,lawyer,banker,none,adult,banker,patient,consultant
2534,QID8741,IsA,uncle,man,fan,none,intern,man,drunk person
2535,QID8748,SeenWith,president,mayor,blonde,mayor,jerk,sheriff,none
