,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1193,QID12835,IsA,baby,daughter,lesbian,baker,daughter,none,teacher
1194,QID12780,SeenWith,friend,buddy,none,liar,boss,buddy,mother
1195,QID12780,SeenWith,friend,mother,none,liar,boss,buddy,mother
1196,QID12781,IsA,mother,friend,guy,none,toddler,friend,engineer
1197,QID13479,SeenWith,son,father,bully,father,instructor,none,kid
1198,QID13478,SeenWith,dentist,orthodontist,punk,orthodontist,intern,jerk,none
1199,QID13477,IsA,father,parent,hero,none,tourist,parent,fighter
1200,QID13476,IsA,mother,guardian,liberal,guardian,parent,alcoholic,none
1201,QID13475,IsA,father,brother,none,patient,brother,instructor,bachelor
1202,QID13474,SeenWith,minister,rabbi,president,none,rabbi,brother,Jew
1203,QID13473,IsA,rabbi,minister,loser,none,spouse,minister,cop
1204,QID13472,SeenWith,dad,mother,none,comedian,mom,millionaire,mother
1205,QID13471,IsA,father,son,none,toddler,woman,son,pimp
1206,QID13470,IsA,opponent,adversary,orthodontist,none,bishop,journalist,adversary
1207,QID12832,IsA,baby,adult,loser,none,hooker,adult,bachelor
1208,QID12833,IsA,maker,creator,creator,alcoholic,accountant,none,stranger
1209,QID12678,IsA,father,daughter,daughter,sister,banker,buddy,none
1210,QID12679,SeenWith,guardian,mother,none,scientist,black person,mother,composer
1211,QID12672,IsA,minister,rabbi,rabbi,wife,employer,none,defendant
1212,QID12673,IsA,dentist,orthodontist,black person,none,lady,president,orthodontist
1213,QID12670,IsA,baby,adult,none,adult,genius,hostage,thug
1214,QID12671,IsA,father,parent,parent,blogger,extremist,none,scientist
1215,QID12676,SeenWith,colonel,dentist,patient,none,dentist,rich person,poor person
1216,QID12677,IsA,baby,adult,conservative,bride,adult,actress,none
1217,QID12674,IsA,sinner,saint,none,leader,saint,republican,white person
1218,QID12675,IsA,colonel,dentist,scientist,none,dentist,prince,juror
1219,QID12715,SeenWith,rabbi,teacher,freak,senator,none,employee,teacher
1220,QID12714,SeenWith,wife,mother,mother,Asian,pupil,none,American
1221,QID12717,IsA,rabbi,minister,none,minister,attorney,monk,warrior
1222,QID12716,SeenWith,dentist,orthodontist,attorney,king,dad,none,orthodontist
1223,QID12711,IsA,minister,rabbi,nephew,none,adult,victim,rabbi
1224,QID12710,SeenWith,adult,baby,actress,baby,none,thug,Arab person
1225,QID12713,SeenWith,man,father,father,comedian,reader,none,bully
1226,QID12712,SeenWith,brother,father,father,patient,supervisor,extremist,none
1227,QID12418,SeenWith,father,daughter,senator,leader,none,daughter,teenager
1228,QID12719,IsA,father,daughter,singer,freak,daughter,none,saint
1229,QID12718,IsA,opponent,adversary,adversary,man,none,liar,daughter
1230,QID13617,IsA,saint,sinner,none,sinner,intellectual,Arab person,cop
1231,QID13616,SeenWith,guardian,mother,guest,mother,girl,colonel,none
1232,QID13615,SeenWith,rabbi,minister,Arab person,none,minister,scientist,groom
1233,QID13614,SeenWith,mother,dad,champion,woman,none,pimp,dad
1234,QID13613,IsA,mother,friend,none,mentor,writer,Jew,friend
1235,QID13612,SeenWith,guardian,mother,none,mother,expert,coach,professional
1236,QID13611,SeenWith,dentist,colonel,composer,white person,friend,colonel,none
1237,QID13610,SeenWith,maker,creator,none,son,creator,freak,president
1238,QID13619,IsA,father,son,none,toddler,journalist,lawyer,son
1239,QID13618,IsA,opponent,adversary,adversary,professional,none,liar,king
1240,QID12419,SeenWith,mother,friend,geek,stud,none,thug,friend
1241,QID12409,SeenWith,father,parent,secretary,none,mayor,victim,parent
1242,QID12408,SeenWith,baby,daughter,bride,Christian,none,daughter,husband
1243,QID12401,IsA,baby,adult,princess,adult,professor,woman,none
1244,QID12400,IsA,dentist,colonel,helper,colonel,president,none,millionaire
1245,QID12403,SeenWith,minister,rabbi,composer,rabbi,none,alcoholic,husband
1246,QID12402,SeenWith,maker,creator,creator,teenager,Mexican,none,neighbor
1247,QID12405,IsA,friend,mother,artist,banker,professional,mother,none
1248,QID12404,SeenWith,orthodontist,dentist,dentist,poor person,patriot,child,none
1249,QID12407,IsA,man,father,none,actor,boy,father,liberal
1250,QID12406,SeenWith,rabbi,minister,boxer,partner,minister,none,governor
1251,QID13109,IsA,rabbi,teacher,partner,governor,colleague,none,teacher
1252,QID13108,IsA,baby,daughter,none,hostage,economist,intellectual,daughter
1253,QID13103,IsA,candidate,winner,none,millionaire,academic,winner,parent
1254,QID13102,IsA,colonel,dentist,grandmother,dentist,none,white person,groom
1255,QID13101,IsA,orthodontist,dentist,dentist,none,host,victim,patient
1256,QID13100,IsA,mother,wife,wife,boxer,boy,none,victim
1257,QID13107,SeenWith,dad,mother,mother,aunt,professional,minor,none
1258,QID13106,SeenWith,adversary,opponent,stud,black person,thug,opponent,none
1259,QID13105,SeenWith,rabbi,minister,white woman,writer,none,minister,Christian
1260,QID13104,SeenWith,wife,mother,none,hero,idiot,mother,cousin
1261,QID13046,SeenWith,sinner,saint,surgeon,cop,none,Catholic,saint
1262,QID13047,SeenWith,opponent,adversary,adversary,none,consultant,Christian,comedian
1263,QID13044,IsA,daughter,baby,none,patriot,black man,mom,baby
1264,QID13045,SeenWith,orthodontist,dentist,fan,dentist,actor,none,chef
1265,QID13042,SeenWith,brother,father,comedian,father,victim,none,employer
1266,QID13043,IsA,maker,creator,creator,president,pupil,none,kid
1267,QID13040,SeenWith,creator,maker,patriot,maker,minor,none,wife
1268,QID13041,IsA,father,parent,student,mechanic,monk,parent,none
1269,QID13048,IsA,adversary,opponent,banker,none,opponent,boyfriend,poor person
1270,QID13049,IsA,baby,daughter,none,instructor,Asian,daughter,son
1271,QID12889,IsA,orthodontist,dentist,coach,none,lawyer,Clinton supporter,dentist
1272,QID12888,IsA,adult,baby,loser,baby,none,consultant,wife
1273,QID12885,IsA,mother,friend,geek,captain,saint,none,friend
1274,QID12884,SeenWith,friend,mother,white woman,sailor,none,mother,stud
1275,QID12887,IsA,man,sentry,lesbian,entrepreneur,sentry,none,lover
1276,QID12886,SeenWith,baby,adult,adult,senator,bully,liberal,none
1277,QID12881,IsA,mother,wife,none,geek,kid,leader,wife
1278,QID12880,SeenWith,baby,adult,none,adult,attorney,nephew,Clinton supporter
1279,QID12883,IsA,dentist,orthodontist,Asian,villain,gentleman,orthodontist,none
1280,QID12882,IsA,colonel,dentist,none,dentist,reporter,prince,grandfather
1281,QID13824,SeenWith,baby,adult,senator,none,winner,punk,adult
1282,QID13825,SeenWith,daughter,father,none,father,Christian,clown,orthodontist
1283,QID13826,SeenWith,opponent,adversary,tutor,relative,adversary,Catholic,none
1284,QID13827,SeenWith,minister,rabbi,fighter,sailor,loser,rabbi,none
1285,QID13820,SeenWith,rabbi,minister,minister,prince,none,boxer,genius
1286,QID13821,IsA,parent,father,father,neighbor,captain,geek,none
1287,QID13822,SeenWith,mother,wife,orthodontist,daughter,wife,sheriff,none
1288,QID13823,IsA,maker,creator,none,farmer,creator,democrat,fighter
1289,QID13828,IsA,winner,candidate,candidate,bully,none,boxer,chairman
1290,QID13829,SeenWith,dentist,colonel,rich person,captain,none,colonel,groom
1291,QID12498,SeenWith,creator,maker,maker,clown,none,lover,aunt
1292,QID12499,IsA,father,daughter,sailor,stranger,none,expert,daughter
1293,QID12496,IsA,dad,mother,minority,none,Baptist,mother,manager
1294,QID12497,SeenWith,mother,guardian,bishop,economist,none,guardian,coach
1295,QID13721,SeenWith,mother,dad,black woman,nephew,dad,sheriff,none
1296,QID13720,IsA,man,father,none,farmer,father,thug,nurse
1297,QID13729,SeenWith,daughter,baby,socialist,baby,none,prisoner,singer
1298,QID13728,IsA,parent,father,poor person,none,apprentice,father,alcoholic
1299,QID13442,SeenWith,sinner,saint,comedian,saint,daughter,patriot,none
1300,QID13443,IsA,minister,rabbi,defendant,none,rabbi,patient,boy
1301,QID13440,IsA,guardian,mother,witness,brother,mother,extremist,none
1302,QID13441,IsA,wife,mother,mother,entrepreneur,photographer,none,mistress
1303,QID13446,SeenWith,man,sentry,princess,none,sentry,criminal,pupil
1304,QID13447,SeenWith,dad,mother,chef,girl,defendant,none,mother
1305,QID13444,IsA,mother,dad,relative,victim,none,instructor,dad
1306,QID13445,SeenWith,baby,daughter,archbishop,toddler,minor,none,daughter
1307,QID13448,IsA,rabbi,teacher,fan,none,minor,teacher,Catholic
1308,QID13449,SeenWith,daughter,father,black woman,boss,Clinton supporter,father,none
1309,QID12669,SeenWith,son,father,guardian,none,ambassador,coach,father
1310,QID12668,SeenWith,adversary,opponent,American,opponent,tutor,villain,none
1311,QID12665,SeenWith,man,father,father,rich person,none,son,poor person
1312,QID12664,SeenWith,man,sentry,marine,princess,daughter,none,sentry
1313,QID12667,SeenWith,wife,mother,juror,pupil,mother,none,senator
1314,QID12666,SeenWith,father,son,son,none,wife,actress,police officer
1315,QID12661,SeenWith,father,daughter,none,daughter,principal,hostage,Asian
1316,QID12660,IsA,sentry,man,intellectual,wife,man,none,middle class person
1317,QID12663,IsA,adult,baby,baby,black person,daughter,scientist,none
1318,QID12662,IsA,parent,father,Asian,bully,father,reader,none
1319,QID13594,IsA,orthodontist,dentist,geek,brother,dentist,none,gentleman
1320,QID13595,SeenWith,candidate,winner,judge,criminal,winner,none,author
1321,QID13596,IsA,baby,daughter,none,white person,daughter,judge,guy
1322,QID13597,SeenWith,dentist,colonel,hooker,colonel,none,addict,coach
1323,QID13590,IsA,parent,father,father,Trump supporter,none,ambassador,professional
1324,QID13591,IsA,sentry,man,none,black woman,reporter,man,jerk
1325,QID13592,SeenWith,wife,mother,economist,none,CEO,juror,mother
1326,QID13593,IsA,dentist,orthodontist,Baptist,follower,actress,orthodontist,none
1327,QID13598,SeenWith,opponent,adversary,adversary,principal,kid,sibling,none
1328,QID13599,SeenWith,baby,adult,sailor,villain,none,colonel,adult
1329,QID13628,IsA,guardian,mother,none,Clinton supporter,thief,lawyer,mother
1330,QID13629,IsA,mother,wife,pupil,priest,wife,celebrity,none
1331,QID13622,IsA,saint,sinner,winner,goon,Christian,sinner,none
1332,QID13623,SeenWith,adversary,opponent,opponent,none,attorney,aunt,defendant
1333,QID13620,SeenWith,maker,creator,none,hooker,chef,sister,creator
1334,QID13621,IsA,wife,mother,none,mother,teenager,toddler,intellectual
1335,QID13626,IsA,orthodontist,dentist,employee,none,hooker,dentist,woman
1336,QID13627,IsA,mother,wife,none,winner,scientist,marine,wife
1337,QID13624,SeenWith,minister,rabbi,gunman,rabbi,son,none,baker
1338,QID13625,SeenWith,winner,candidate,helper,grandfather,sailor,none,candidate
1339,QID13568,SeenWith,mother,wife,attorney,aunt,none,adult,wife
1340,QID12478,IsA,man,sentry,guy,sentry,engineer,none,Catholic
1341,QID12479,IsA,man,father,father,none,villain,goon,helper
1342,QID12474,SeenWith,mother,dad,photographer,none,minority,gangster,dad
1343,QID12475,IsA,mother,wife,Baptist,writer,none,daughter,wife
1344,QID12476,IsA,dad,mother,mother,artist,pupil,none,child
1345,QID12477,IsA,baby,daughter,sister,Asian,daughter,none,adult
1346,QID12477,IsA,baby,adult,sister,Asian,daughter,none,adult
1347,QID12470,IsA,orthodontist,dentist,none,dentist,economist,writer,child
1348,QID12471,IsA,colonel,dentist,dentist,none,grandmother,villain,ambassador
1349,QID12472,SeenWith,opponent,adversary,lawyer,none,jerk,adversary,hooker
1350,QID12473,IsA,adversary,opponent,accountant,opponent,monk,woman,none
1351,QID13138,SeenWith,son,father,composer,father,none,brother,atheist
1352,QID13138,SeenWith,son,brother,composer,father,none,brother,atheist
1353,QID13139,SeenWith,dentist,orthodontist,blogger,none,reader,son,orthodontist
1354,QID13136,SeenWith,dentist,orthodontist,judge,guest,professor,none,orthodontist
1355,QID13137,IsA,guardian,mother,goon,reader,sailor,mother,none
1356,QID13134,SeenWith,baby,daughter,creator,none,relative,reader,daughter
1357,QID13135,SeenWith,son,father,groom,man,none,sailor,father
1358,QID13132,SeenWith,wife,husband,husband,intern,soldier,mother,none
1359,QID13132,SeenWith,wife,mother,husband,intern,soldier,mother,none
1360,QID13133,IsA,mother,guardian,guardian,Clinton supporter,terrorist,none,friend
1361,QID13133,IsA,mother,friend,guardian,Clinton supporter,terrorist,none,friend
1362,QID13130,IsA,man,sentry,none,chief,goon,sentry,senator
1363,QID13131,SeenWith,winner,candidate,none,baker,candidate,paranoid person,tourist
1364,QID12984,IsA,daughter,father,atheist,boxer,father,none,gunman
1365,QID12985,SeenWith,mother,dad,dad,soldier,none,orthodontist,chairman
1366,QID12986,IsA,candidate,winner,friend,winner,senator,guy,none
1367,QID12987,SeenWith,father,man,bachelor,reporter,none,teenager,man
1368,QID12980,IsA,mother,friend,none,stud,musician,reporter,friend
1369,QID12981,SeenWith,friend,mother,mom,victim,none,judge,mother
1370,QID12982,SeenWith,sentry,man,bishop,man,son,black woman,none
1371,QID12983,IsA,dad,mother,stud,uncle,none,patient,mother
1372,QID12988,IsA,friend,mother,gunman,singer,none,mother,president
1373,QID12989,IsA,father,brother,racist,executive,boyfriend,none,brother
1374,QID13564,IsA,man,father,parent,geek,stud,father,none
1375,QID13059,SeenWith,colonel,dentist,actress,dentist,none,reporter,follower
1376,QID13058,IsA,mother,dad,dad,none,economist,employer,winner
1377,QID13051,SeenWith,mother,guardian,none,teacher,guardian,gangster,punk
1378,QID13050,SeenWith,father,daughter,secretary,loser,none,daughter,alcoholic
1379,QID13053,IsA,creator,maker,millionaire,girl,maker,gunman,none
1380,QID13052,IsA,winner,candidate,none,candidate,atheist,republican,entrepreneur
1381,QID13055,SeenWith,adversary,opponent,opponent,mayor,bishop,drunk person,none
1382,QID13054,IsA,daughter,baby,consultant,professional,baby,nephew,none
1383,QID13057,IsA,wife,mother,pupil,creator,professional,none,mother
1384,QID13056,SeenWith,sinner,saint,republican,saint,chairman,none,coach
1385,QID12500,SeenWith,baby,adult,gunman,comedian,none,instructor,adult
1386,QID12501,IsA,sentry,man,none,man,professor,sibling,chief
1387,QID12502,SeenWith,father,daughter,daughter,chef,none,mechanic,consultant
1388,QID12503,SeenWith,wife,mother,racist,none,actress,consultant,mother
1389,QID12504,IsA,wife,mother,chef,addict,groom,none,mother
1390,QID12505,SeenWith,father,man,monk,loser,homosexual person,none,man
1391,QID12506,SeenWith,dentist,orthodontist,none,priest,orthodontist,neighbor,toddler
1392,QID12507,IsA,brother,father,adult,lover,child,none,father
1393,QID12508,SeenWith,mother,guardian,grandfather,guardian,helper,none,homosexual person
1394,QID12509,IsA,creator,maker,none,gangster,alcoholic,maker,boxer
1395,QID12870,SeenWith,rabbi,teacher,none,employer,judge,jerk,teacher
1396,QID12871,IsA,dentist,colonel,professor,wife,sheriff,colonel,none
1397,QID12872,SeenWith,daughter,father,reader,princess,father,ambassador,none
1398,QID12873,IsA,father,daughter,drunk person,clown,daughter,none,intellectual
1399,QID12874,IsA,baby,adult,wife,entrepreneur,none,adult,cop
1400,QID12875,SeenWith,mother,friend,archbishop,marine,none,secretary,friend
1401,QID12876,SeenWith,baby,daughter,daughter,minor,professor,none,hooker
1402,QID12877,SeenWith,friend,mother,mother,none,partner,executive,atheist
1403,QID12878,IsA,father,man,none,man,bishop,loser,pastor
1404,QID12879,SeenWith,father,daughter,manager,hero,none,daughter,orthodontist
1405,QID13837,IsA,father,son,nephew,none,son,friend,police officer
1406,QID13836,SeenWith,sinner,saint,none,saint,governor,spouse,actress
1407,QID13835,SeenWith,adversary,opponent,conservative,opponent,none,man,sibling
1408,QID13834,SeenWith,daughter,baby,middle class person,republican,baby,creator,none
1409,QID13833,IsA,father,man,addict,none,soldier,man,gangster
1410,QID13832,IsA,dentist,orthodontist,banker,liberal,farmer,none,orthodontist
1411,QID13831,IsA,rabbi,minister,supervisor,Mexican,minister,none,chairman
1412,QID13830,SeenWith,father,man,consultant,none,man,patriot,attorney
1413,QID13839,SeenWith,man,sentry,accountant,ambassador,blogger,none,sentry
1414,QID13838,IsA,baby,daughter,Trump supporter,none,bachelor,daughter,friend
1415,QID13455,SeenWith,winner,candidate,saint,archbishop,candidate,CEO,none
1416,QID13454,SeenWith,man,sentry,none,consultant,sentry,husband,colonel
1417,QID13454,SeenWith,man,husband,none,consultant,sentry,husband,colonel
1418,QID13457,IsA,sinner,saint,none,saint,white man,princess,companion
1419,QID13456,IsA,teacher,rabbi,idiot,guy,rabbi,defendant,none
1420,QID13451,IsA,father,man,man,son,none,hostage,baker
1421,QID13451,IsA,father,son,man,son,none,hostage,baker
1422,QID13450,SeenWith,adversary,opponent,none,son,senator,opponent,teacher
1423,QID13453,IsA,man,sentry,soldier,maid,none,Jew,sentry
1424,QID13452,IsA,father,son,writer,senator,none,virgin,son
1425,QID13459,IsA,sinner,saint,democrat,none,economist,saint,wife
1426,QID13458,SeenWith,baby,daughter,none,homosexual person,leader,daughter,democrat
1427,QID12690,IsA,son,father,supervisor,consultant,father,none,patient
1428,QID12691,SeenWith,son,father,father,aunt,none,man,lady
1429,QID12692,SeenWith,saint,sinner,sinner,loser,man,atheist,none
1430,QID12693,IsA,adversary,opponent,opponent,none,hostage,neighbor,pimp
1431,QID12694,SeenWith,daughter,baby,lawyer,chief,bully,baby,none
1432,QID12695,IsA,rabbi,minister,none,guest,singer,minister,child
1433,QID12696,IsA,dentist,orthodontist,fan,none,orthodontist,writer,liar
1434,QID12697,SeenWith,adult,baby,none,baby,farmer,supervisor,employer
1435,QID12698,SeenWith,rabbi,minister,juror,police officer,witness,none,minister
1436,QID12699,SeenWith,saint,sinner,African American,blogger,none,architect,sinner
1437,QID13587,IsA,winner,candidate,economist,extremist,thug,none,candidate
1438,QID13586,SeenWith,son,father,victim,adult,none,president,father
1439,QID13585,IsA,baby,adult,adult,winner,none,middle class person,reporter
1440,QID13584,IsA,mother,dad,writer,dad,none,manager,idiot
1441,QID13583,SeenWith,baby,adult,comedian,adult,none,drunk person,nurse
1442,QID13582,SeenWith,father,brother,thief,wife,brother,none,husband
1443,QID13581,SeenWith,mother,dad,none,minor,dad,hero,innocent person
1444,QID13580,IsA,brother,father,father,maid,bride,none,expert
1445,QID13589,IsA,maker,creator,creator,defendant,none,neighbor,racist
1446,QID13588,IsA,friend,mother,musician,lady,partner,none,mother
1447,QID13639,IsA,opponent,adversary,none,adversary,rich person,journalist,republican
1448,QID13638,SeenWith,sentry,man,man,extremist,academic,none,brother
1449,QID13635,SeenWith,dentist,orthodontist,manager,none,pimp,defendant,orthodontist
1450,QID13634,IsA,colonel,dentist,none,guardian,warrior,dentist,sister
1451,QID13637,IsA,father,brother,extremist,American,Baptist,brother,none
1452,QID13636,IsA,wife,mother,fighter,rich person,none,mother,blogger
1453,QID13631,IsA,mother,guardian,guy,guardian,none,friend,freak
1454,QID13631,IsA,mother,friend,guy,guardian,none,friend,freak
1455,QID13630,SeenWith,wife,mother,cousin,pastor,fan,mother,none
1456,QID13633,IsA,colonel,dentist,artist,accountant,patient,dentist,none
1457,QID13632,SeenWith,daughter,father,gunman,winner,father,none,adult
1458,QID12469,SeenWith,mother,dad,husband,employee,farmer,none,dad
1459,QID12468,SeenWith,dad,mother,supervisor,none,mentor,mother,host
1460,QID12467,SeenWith,brother,father,none,chief,father,saint,clown
1461,QID12466,SeenWith,baby,daughter,thug,liar,champion,daughter,none
1462,QID12465,SeenWith,teacher,rabbi,lawyer,boxer,consultant,rabbi,none
1463,QID12464,IsA,father,parent,none,parent,nephew,comedian,singer
1464,QID12463,SeenWith,dentist,colonel,comedian,none,CEO,colonel,photographer
1465,QID12462,SeenWith,adversary,opponent,none,friend,minor,gay person,opponent
1466,QID12461,IsA,rabbi,teacher,farmer,governor,economist,teacher,none
1467,QID12460,SeenWith,mother,guardian,worker,marine,none,guardian,neighbor
1468,QID13121,IsA,saint,sinner,sinner,none,princess,intellectual,conservative
1469,QID13120,IsA,teacher,rabbi,rabbi,none,mom,Baptist,attorney
1470,QID13123,IsA,son,father,none,journalist,bachelor,African American,father
1471,QID13122,IsA,father,son,attorney,blonde,kid,none,son
1472,QID13125,SeenWith,saint,sinner,professor,defendant,none,sinner,bachelor
1473,QID13124,IsA,winner,candidate,blogger,candidate,clown,police officer,none
1474,QID13127,SeenWith,man,sentry,none,hooker,sentry,democrat,Jew
1475,QID13126,SeenWith,adult,baby,none,academic,reporter,composer,baby
1476,QID13129,IsA,mother,wife,alcoholic,none,wife,addict,daughter
1477,QID13128,IsA,sentry,man,accountant,none,man,liar,adult
1478,QID12997,IsA,teacher,rabbi,American,celebrity,none,democrat,rabbi
1479,QID12996,IsA,brother,father,winner,employee,none,bride,father
1480,QID12995,IsA,adult,baby,king,baby,patient,liar,none
1481,QID12994,IsA,winner,candidate,candidate,economist,none,liberal,Trump supporter
1482,QID12993,SeenWith,mother,friend,friend,racist,princess,none,blonde
1483,QID12992,IsA,mother,dad,dad,professor,president,none,bride
1484,QID12991,SeenWith,opponent,adversary,terrorist,tourist,worker,adversary,none
1485,QID12990,SeenWith,rabbi,minister,actress,none,minister,archbishop,economist
1486,QID12999,SeenWith,sinner,saint,academic,none,saint,Arab person,attorney
1487,QID12998,SeenWith,dentist,orthodontist,priest,celebrity,none,clown,orthodontist
1488,QID13028,IsA,dentist,colonel,none,scientist,Jew,celebrity,colonel
1489,QID13029,SeenWith,father,man,socialist,none,man,clown,helper
1490,QID13024,SeenWith,father,daughter,mechanic,leader,lawyer,daughter,none
1491,QID13025,IsA,teacher,rabbi,sister,rabbi,prisoner,none,niece
1492,QID13026,SeenWith,friend,mother,virgin,hero,sibling,none,mother
1493,QID13027,IsA,teacher,rabbi,cousin,rabbi,black man,none,marine
1494,QID13020,SeenWith,daughter,father,Arab person,composer,engineer,father,none
1495,QID13021,SeenWith,colonel,dentist,bachelor,juror,dentist,leader,none
1496,QID13022,IsA,sentry,man,child,secretary,none,kid,man
1497,QID13023,IsA,mother,friend,entrepreneur,winner,governor,none,friend
1498,QID12513,IsA,saint,sinner,none,sinner,prisoner,extremist,professional
1499,QID12512,IsA,father,man,hostage,none,man,sheriff,millionaire
1500,QID12511,SeenWith,baby,daughter,none,daughter,adult,fan,kid
1501,QID12511,SeenWith,baby,adult,none,daughter,adult,fan,kid
1502,QID12510,SeenWith,adversary,opponent,patient,none,virgin,opponent,physician
1503,QID12517,SeenWith,brother,father,lawyer,black woman,none,father,senator
1504,QID12516,SeenWith,guardian,mother,mom,mother,creator,Arab person,none
1505,QID12515,SeenWith,parent,father,father,nurse,photographer,none,politician
1506,QID12514,SeenWith,parent,father,lady,idiot,none,father,dad
1507,QID12519,SeenWith,rabbi,teacher,cousin,doctor,prisoner,teacher,none
1508,QID12518,SeenWith,friend,mother,bishop,mother,orthodontist,none,innocent person
1509,QID12863,IsA,teacher,rabbi,rabbi,none,customer,champion,instructor
1510,QID12863,IsA,teacher,instructor,rabbi,none,customer,champion,instructor
1511,QID12862,IsA,mother,wife,wife,buddy,terrorist,none,middle class person
1512,QID12861,IsA,father,daughter,daughter,gentleman,president,economist,none
1513,QID12860,SeenWith,father,parent,parent,none,witness,actor,poor person
1514,QID12867,IsA,parent,father,father,guest,none,intern,mayor
1515,QID12866,IsA,man,father,witness,none,child,hooker,father
1516,QID12866,IsA,man,child,witness,none,child,hooker,father
1517,QID12865,SeenWith,parent,father,photographer,father,none,student,soldier
1518,QID12864,IsA,sinner,saint,liberal,none,saint,guy,bishop
1519,QID12869,SeenWith,rabbi,minister,employer,intern,minister,white man,none
1520,QID12868,SeenWith,orthodontist,dentist,dentist,mechanic,none,addict,Muslim
1521,QID13330,IsA,father,daughter,tutor,daughter,husband,none,parent
1522,QID13330,IsA,father,parent,tutor,daughter,husband,none,parent
1523,QID13331,IsA,orthodontist,dentist,none,intern,reporter,fan,dentist
1524,QID13332,IsA,adversary,opponent,black man,opponent,geek,consultant,none
1525,QID13333,IsA,father,son,son,mayor,reader,none,intern
1526,QID13334,SeenWith,sentry,man,none,parent,tutor,mom,man
1527,QID13335,SeenWith,man,sentry,sentry,none,spouse,intern,apprentice
1528,QID13336,IsA,baby,daughter,minor,none,worker,daughter,Clinton supporter
1529,QID13337,SeenWith,mother,wife,millionaire,mechanic,none,teenager,wife
1530,QID13338,SeenWith,daughter,father,none,buddy,fighter,father,extremist
1531,QID13339,IsA,rabbi,minister,Clinton supporter,none,minister,nephew,woman
1532,QID13808,SeenWith,sinner,saint,baker,saint,cop,none,singer
1533,QID13809,IsA,son,father,father,democrat,prince,homosexual person,none
1534,QID13802,SeenWith,mother,wife,doctor,none,nephew,wife,sailor
1535,QID13803,IsA,baby,adult,economist,bishop,white woman,none,adult
1536,QID13800,SeenWith,daughter,father,father,architect,grandmother,teenager,none
1537,QID13801,IsA,sinner,saint,none,dad,accountant,guy,saint
1538,QID13806,IsA,baby,daughter,minority,none,daughter,nephew,spouse
1539,QID13807,IsA,winner,candidate,friend,candidate,neighbor,none,host
1540,QID13804,SeenWith,dentist,colonel,baker,companion,none,colonel,Hispanic person
1541,QID13805,SeenWith,father,son,none,toddler,judge,drunk person,son
1542,QID13741,IsA,brother,father,homosexual person,uncle,father,black man,none
1543,QID13740,SeenWith,mother,dad,democrat,none,nephew,dad,Trump supporter
1544,QID13749,SeenWith,orthodontist,dentist,Asian,patient,prince,none,dentist
1545,QID13748,IsA,opponent,adversary,none,adversary,teenager,black man,writer
1546,QID12303,SeenWith,baby,adult,governor,adult,terrorist,singer,none
1547,QID12683,IsA,father,son,child,none,son,sister,guest
1548,QID12682,IsA,daughter,father,guest,father,none,mistress,nurse
1549,QID12681,SeenWith,dentist,orthodontist,none,attorney,orthodontist,executive,boy
1550,QID12680,SeenWith,father,daughter,comedian,daughter,Asian,king,none
1551,QID12687,IsA,parent,father,father,engineer,governor,none,toddler
1552,QID12686,SeenWith,rabbi,minister,celebrity,grandmother,none,minister,boss
1553,QID12685,SeenWith,orthodontist,dentist,bishop,hooker,dentist,none,chef
1554,QID12684,SeenWith,sinner,saint,partner,employee,none,saint,executive
1555,QID12689,IsA,minister,rabbi,nurse,chairman,singer,rabbi,none
1556,QID12688,IsA,orthodontist,dentist,sailor,none,boyfriend,tutor,dentist
1557,QID13488,IsA,mother,friend,friend,none,bride,intern,innocent person
1558,QID13489,IsA,friend,mother,orthodontist,mother,cop,none,terrorist
1559,QID13486,IsA,daughter,baby,none,pimp,baby,punk,chief
1560,QID13487,IsA,wife,mother,senator,daughter,writer,none,mother
1561,QID13484,SeenWith,creator,maker,king,maker,geek,none,black woman
1562,QID13485,SeenWith,orthodontist,dentist,thief,freak,none,neighbor,dentist
1563,QID13482,SeenWith,man,woman,jerk,none,sentry,woman,drunk person
1564,QID13482,SeenWith,man,sentry,jerk,none,sentry,woman,drunk person
1565,QID13483,SeenWith,candidate,winner,nurse,none,winner,toddler,archbishop
1566,QID13480,SeenWith,wife,mother,man,adult,girlfriend,none,mother
1567,QID13481,SeenWith,candidate,winner,none,partner,winner,photographer,athlete
1568,QID12452,IsA,teacher,rabbi,minority,liberal,Baptist,rabbi,none
1569,QID12453,SeenWith,father,son,millionaire,mayor,none,son,black man
1570,QID12450,IsA,minister,rabbi,rabbi,professional,president,none,helper
1571,QID12451,IsA,daughter,father,father,virgin,gay person,none,entrepreneur
1572,QID12456,SeenWith,mother,wife,executive,paranoid person,genius,wife,none
1573,QID12457,SeenWith,teacher,rabbi,rabbi,none,composer,alcoholic,freak
1574,QID12454,SeenWith,mother,dad,none,dad,stud,sailor,teenager
1575,QID12455,SeenWith,adversary,opponent,socialist,celebrity,girl,opponent,none
1576,QID12458,SeenWith,creator,maker,engineer,maker,none,extremist,boyfriend
1577,QID12459,SeenWith,baby,adult,actor,adult,police officer,entrepreneur,none
1578,QID13154,IsA,brother,father,none,father,pupil,Arab person,helper
1579,QID13155,SeenWith,daughter,father,professor,customer,father,captain,none
1580,QID13156,IsA,man,sentry,liar,baker,none,sentry,maid
